date,time,race,race perceived prior,type,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark,neighborhood,zip,coords,gmap address
2022-03-24,1900-01-01 20:14:00,white,False,Moving Violation,3000  telegraph ave,19:24:37,19:51:25,1165.0,1191.0,1214.0,-23.0,1,1,Telegraph Avenue,2014,"37.85550509999999, -122.2603374","3000 Telegraph Ave, Berkeley, CA 94705, USA"
2021-02-23,1900-01-01 19:17:00,black/african american,False,Equipment Violation,3100  adeline st,17:56:42,18:23:46,1077.0,1104.0,1157.0,-53.0,1,1,Adeline Street,94703,"37.85267899999999, -122.2698196","3100 Adeline St, Berkeley, CA 94703, USA"
2022-02-09,1900-01-01 19:51:00,asian,False,Equipment Violation,3100  adeline st,17:41:25,18:09:10,1061.0,1089.0,1191.0,-102.0,1,1,Adeline Street,94703,"37.85267899999999, -122.2698196","3100 Adeline St, Berkeley, CA 94703, USA"
2022-03-10,1900-01-01 18:32:00,hispanic/latino,False,Moving Violation,3100  california st,18:11:26,18:38:10,1091.0,1118.0,1112.0,6.0,1,0,California Street,2413,"37.7876621, -122.4455959","3100 California St, San Francisco, CA 94115, USA"
2022-02-25,1900-01-01 20:42:00,black/african american,False,Equipment Violation,3100  harper st,17:58:31,18:25:31,1079.0,1106.0,1242.0,-136.0,1,1,Harper Street,94703,"37.852205, -122.2721821","3100 Harper St, Berkeley, CA 94703, USA"
2021-08-03,1900-01-01 18:31:00,hispanic/latino,False,Moving Violation,3100  king st,20:15:15,20:44:40,1215.0,1245.0,1111.0,134.0,1,0,King Street,2433,"37.8519308, -122.2742723","3100 King St, Berkeley, CA 94703, USA"
2022-04-09,1900-01-01 20:29:00,white,False,Moving Violation,3100  martin luther king jr way,19:39:20,20:06:43,1179.0,1207.0,1229.0,-22.0,1,1,Martin Luther King Junior Way,2403,"37.8523797, -122.2710705","3100 Martin Luther King Jr Way, Berkeley, CA 94703, USA"
2022-06-08,1900-01-01 21:07:00,black/african american,False,Moving Violation,3100  martin luther king jr way,20:29:42,21:01:28,1230.0,1261.0,1267.0,-6.0,1,1,Martin Luther King Junior Way,2403,"37.8523797, -122.2710705","3100 Martin Luther King Jr Way, Berkeley, CA 94703, USA"
2021-01-06,1900-01-01 18:25:00,asian,False,Moving Violation,3100  tremont st,17:05:10,17:34:51,1025.0,1055.0,1105.0,-50.0,1,1,Tremont Street,94703,"37.8528368, -122.2681277","3100 Tremont St, Berkeley, CA 94703, USA"
2021-03-17,1900-01-01 19:43:00,white,False,Moving Violation,3200  adeline st,19:18:19,19:45:02,1158.0,1185.0,1183.0,2.0,1,0,Adeline Street,2407,"37.8504356, -122.2712087","3200 Adeline St, Berkeley, CA 94703, USA"
2021-02-23,1900-01-01 19:38:00,white,False,Equipment Violation,3200  adeline st,17:56:42,18:23:46,1077.0,1104.0,1178.0,-74.0,1,1,Adeline Street,2407,"37.8504356, -122.2712087","3200 Adeline St, Berkeley, CA 94703, USA"
2022-03-06,1900-01-01 19:23:00,black/african american,False,Moving Violation,3200  adeline st,18:07:33,18:34:19,1088.0,1114.0,1163.0,-49.0,1,1,Adeline Street,2407,"37.8504356, -122.2712087","3200 Adeline St, Berkeley, CA 94703, USA"
2020-11-20,1900-01-01 20:11:00,black/african american,False,Equipment Violation,3200  california st,16:53:42,17:22:38,1014.0,1043.0,1211.0,-168.0,1,1,California Street,1904,"37.7873744, -122.4473988","3200 California St, San Francisco, CA 94118, USA"
2021-10-26,1900-01-01 20:20:00,white,False,Moving Violation,3200  king st,18:16:24,18:43:50,1096.0,1124.0,1220.0,-96.0,1,1,King Street,2435,"37.8501374, -122.2740508","3200 King St, Berkeley, CA 94703, USA"
2021-11-06,1900-01-01 19:12:00,hispanic/latino,False,Moving Violation,3200  sacramento st,18:04:26,18:32:29,1084.0,1112.0,1152.0,-40.0,1,1,Sacramento Street,2007,"37.788503, -122.445787","3200 Sacramento St, San Francisco, CA 94115, USA"
2022-06-20,1900-01-01 18:44:00,hispanic/latino,False,Moving Violation,3300 block adeline ave,20:34:16,21:06:17,1234.0,1266.0,1124.0,142.0,1,0,Adeline Street,2709,"37.8485547, -122.2719241","3300 Adeline St, Berkeley, CA 94703, USA"
2020-12-08,1900-01-01 21:00:00,middle eastern/south asian,False,Moving Violation,3300  adeline st,16:49:32,17:19:22,1010.0,1039.0,1260.0,-221.0,1,1,Adeline Street,2709,"37.8485547, -122.2719241","3300 Adeline St, Berkeley, CA 94703, USA"
2021-09-26,1900-01-01 19:54:00,black/african american,False,Moving Violation,3300  adeline st,18:58:58,19:25:38,1139.0,1166.0,1194.0,-28.0,1,1,Adeline Street,2709,"37.8485547, -122.2719241","3300 Adeline St, Berkeley, CA 94703, USA"
2021-11-27,1900-01-01 18:10:00,hispanic/latino,False,Moving Violation,3300  adeline st,16:50:49,17:20:09,1011.0,1040.0,1090.0,-50.0,1,1,Adeline Street,2709,"37.8485547, -122.2719241","3300 Adeline St, Berkeley, CA 94703, USA"
2020-10-23,1900-01-01 19:41:00,middle eastern/south asian,False,Moving Violation,3300  adeline st,18:19:48,18:47:06,1100.0,1127.0,1181.0,-54.0,1,1,Adeline Street,2709,"37.8485547, -122.2719241","3300 Adeline St, Berkeley, CA 94703, USA"
2020-10-19,1900-01-01 20:17:00,white,False,Moving Violation,3300  sacramento st,18:24:58,18:52:06,1105.0,1132.0,1217.0,-85.0,1,1,Sacramento Street,94118,"37.7882954, -122.447153","3300 Sacramento St, San Francisco, CA 94118, USA"
2020-10-24,1900-01-01 21:04:00,black/african american,False,Moving Violation,3300  sacramento st,18:18:33,18:45:54,1099.0,1126.0,1264.0,-138.0,1,1,Sacramento Street,94118,"37.7882954, -122.447153","3300 Sacramento St, San Francisco, CA 94118, USA"
2022-06-18,1900-01-01 17:41:00,white,False,Moving Violation,3400  adeline st,20:33:46,21:05:47,1234.0,1266.0,1061.0,205.0,1,0,Adeline Street,2711,"37.8465779, -122.2730318","3400 Adeline St, Berkeley, CA 94703, USA"
2021-06-26,1900-01-01 20:07:00,black/african american,False,Moving Violation,3400  adeline st,20:35:07,21:07:03,1235.0,1267.0,1207.0,60.0,1,0,Adeline Street,2711,"37.8465779, -122.2730318","3400 Adeline St, Berkeley, CA 94703, USA"
2021-04-22,1900-01-01 19:49:00,black/african american,False,Equipment Violation,3400  king st,19:51:33,20:19:46,1192.0,1220.0,1189.0,31.0,1,0,King Street,2626,"37.8466798, -122.273177","3400 King St, Berkeley, CA 94703, USA"
2022-07-22,1900-01-01 20:52:00,white,False,Moving Violation,400  gilman st,20:26:08,20:56:36,1226.0,1257.0,1252.0,5.0,1,0,Gilman Street,94720,"37.8771162, -122.3084894","400 Gilman St, Berkeley, CA 94720, USA"
2021-03-05,1900-01-01 20:03:00,asian,False,Moving Violation,400  university ave,18:06:48,18:33:35,1087.0,1114.0,1203.0,-89.0,1,1,University Avenue,94720,"37.8657653, -122.307896","400 University Ave, Berkeley, CA 94720, USA"
2021-08-04,1900-01-01 19:13:00,white,False,Non-moving violation / including registration,400  university ave,20:14:12,20:43:32,1214.0,1244.0,1153.0,91.0,1,0,University Avenue,94720,"37.8657653, -122.307896","400 University Ave, Berkeley, CA 94720, USA"
2022-02-06,1900-01-01 17:54:00,white,False,Equipment Violation,4th st,17:38:06,18:06:00,1058.0,1086.0,1074.0,12.0,1,0,Berkeley,94710,"37.8695854, -122.3005057","Fourth St, Berkeley, CA 94710, USA"
2020-11-14,1900-01-01 20:23:00,black/african american,False,Moving Violation,500  62nd st,16:57:29,17:26:03,1017.0,1046.0,1223.0,-177.0,1,1,62nd Street,94609,"37.84806349999999, -122.260991","500 62nd St, Oakland, CA 94609, USA"
2020-11-14,1900-01-01 20:23:00,white,True,Moving Violation,500  62nd st,16:57:29,17:26:03,1017.0,1046.0,1223.0,-177.0,1,1,62nd Street,94609,"37.84806349999999, -122.260991","500 62nd St, Oakland, CA 94609, USA"
2020-11-14,1900-01-01 20:23:00,hispanic/latino,False,Moving Violation,500  62nd st,16:57:29,17:26:03,1017.0,1046.0,1223.0,-177.0,1,1,62nd Street,94609,"37.84806349999999, -122.260991","500 62nd St, Oakland, CA 94609, USA"
2021-03-08,1900-01-01 19:48:00,middle eastern/south asian,False,Moving Violation,500  gilman st,18:09:44,18:36:29,1090.0,1116.0,1188.0,-72.0,1,1,Gilman Street,94710,"37.8781234, -122.3074755","500 Gilman St, Berkeley, CA 94710, USA"
2020-12-21,1900-01-01 18:54:00,hispanic/latino,False,Non-moving violation / including registration,500  university ave,16:53:29,17:23:31,1013.0,1044.0,1134.0,-90.0,1,1,University Avenue,94720,"37.8661354, -122.3061045","500 University Ave, Berkeley, CA 94720, USA"
2021-09-21,1900-01-01 20:42:00,white,False,Moving Violation,500  university ave,19:06:45,19:33:27,1147.0,1173.0,1242.0,-69.0,1,1,University Avenue,94720,"37.8661354, -122.3061045","500 University Ave, Berkeley, CA 94720, USA"
2021-07-11,1900-01-01 20:28:00,hispanic/latino,False,Moving Violation,500  university ave,20:32:19,21:03:36,1232.0,1264.0,1228.0,36.0,1,0,University Avenue,94720,"37.8661354, -122.3061045","500 University Ave, Berkeley, CA 94720, USA"
2020-11-20,1900-01-01 19:26:00,hispanic/latino,False,Moving Violation,5800  market st,16:53:42,17:22:38,1014.0,1043.0,1166.0,-123.0,1,1,Market Street,1402,"37.8432742, -122.2745825","5800 Market St, Oakland, CA 94608, USA"
2021-03-26,1900-01-01 18:07:00,middle eastern/south asian,False,Equipment Violation,5800  marshall st,19:26:41,19:53:33,1167.0,1194.0,1087.0,107.0,1,0,Marshall Street,94608,"37.8406337, -122.2839717","5800 Marshall St, Oakland, CA 94608, USA"
2020-11-20,1900-01-01 19:50:00,black/african american,False,Moving Violation,5900  martin luther king jr way,16:53:42,17:22:38,1014.0,1043.0,1190.0,-147.0,1,1,Martin Luther King Junior Way,94609,"37.8444128, -122.2704103","5900 Martin Luther King Jr Way, Oakland, CA 94609, USA"
2021-04-18,1900-01-01 20:41:00,hispanic/latino,False,Moving Violation,600  addison st,19:47:51,20:15:47,1188.0,1216.0,1241.0,-25.0,1,1,Addison Street,1920,"37.8655078, -122.3010959","600 Addison St, Berkeley, CA 94710, USA"
2021-05-27,1900-01-01 18:52:00,hispanic/latino,False,Moving Violation,600  ashby ave,20:22:11,20:53:16,1222.0,1253.0,1132.0,121.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","600 Ashby Ave, Berkeley, CA 94710, USA"
2021-05-15,1900-01-01 20:30:00,black/african american,False,Equipment Violation,600  cedar st,20:12:28,20:42:36,1212.0,1243.0,1230.0,13.0,1,0,Cedar Street,94710,"37.8726311, -122.3046837","600 Cedar St, Berkeley, CA 94710, USA"
2021-02-20,1900-01-01 17:57:00,white,True,Equipment Violation,600  cedar st,17:53:34,18:20:45,1074.0,1101.0,1077.0,24.0,1,0,Cedar Street,94710,"37.8726311, -122.3046837","600 Cedar St, Berkeley, CA 94710, USA"
2022-06-21,1900-01-01 18:44:00,black/african american,False,Equipment Violation,600  gilman st,20:34:29,21:06:30,1234.0,1266.0,1124.0,142.0,1,0,Gilman Street,1331,"37.8781272, -122.3059903","600 Gilman St, Berkeley, CA 94710, USA"
2021-12-12,1900-01-01 21:06:00,hispanic/latino,False,Equipment Violation,600  gilman st,16:50:05,17:20:01,1010.0,1040.0,1266.0,-226.0,1,1,Gilman Street,1331,"37.8781272, -122.3059903","600 Gilman St, Berkeley, CA 94710, USA"
2021-10-24,1900-01-01 18:27:00,black/african american,False,Moving Violation,600  hearst ave,18:18:51,18:46:11,1099.0,1126.0,1107.0,19.0,1,0,Hearst Avenue,94710,"37.8681601, -122.3036935","600 Hearst Ave, Berkeley, CA 94710, USA"
2021-03-21,1900-01-01 18:05:00,white,False,Non-moving violation / including registration,600  jones st,19:22:04,19:48:49,1162.0,1189.0,1085.0,104.0,1,0,Jones Street,94710,"37.8741466, -122.3055667","600 Jones St, Berkeley, CA 94710, USA"
2021-01-03,1900-01-01 17:25:00,white,True,Equipment Violation,600  jones st,17:02:31,17:32:19,1023.0,1052.0,1045.0,7.0,1,0,Jones Street,94710,"37.8741466, -122.3055667","600 Jones St, Berkeley, CA 94710, USA"
2021-11-18,1900-01-01 19:20:00,black/african american,False,Non-moving violation / including registration,600  page st,16:54:59,17:23:47,1015.0,1044.0,1160.0,-116.0,1,1,Page Street,2563,"37.7731659, -122.4308429","600 Page St, San Francisco, CA 94117, USA"
2021-10-24,1900-01-01 18:43:00,white,False,Equipment Violation,600  page st,18:18:51,18:46:11,1099.0,1126.0,1123.0,3.0,1,0,Page Street,2563,"37.7731659, -122.4308429","600 Page St, San Francisco, CA 94117, USA"
2021-09-03,1900-01-01 20:15:00,asian,False,Moving Violation,600  red oak ave,19:34:35,20:01:49,1175.0,1202.0,1215.0,-13.0,1,1,Red Oak Avenue,94706,"37.8830283, -122.3018971","600 Red Oak Ave, Albany, CA 94706, USA"
2021-06-13,1900-01-01 18:44:00,white,False,Moving Violation,600  university ave,20:32:08,21:04:04,1232.0,1264.0,1124.0,140.0,1,0,University Avenue,94710,"37.866727, -122.302468","600 University Ave, Berkeley, CA 94710, USA"
2020-10-25,1900-01-01 20:58:00,black/african american,False,Moving Violation,6200  san pablo ave,18:17:19,18:44:43,1097.0,1125.0,1258.0,-133.0,1,1,San Pablo Avenue,94608,"37.8459501, -122.2843643","6200 San Pablo Ave, Oakland, CA 94608, USA"
2022-04-23,1900-01-01 19:55:00,black/african american,False,Equipment Violation,6300  idaho st,19:52:15,20:20:32,1192.0,1221.0,1195.0,26.0,1,0,Idaho Street,94608,"37.84687419999999, -122.2812159","6300 Idaho St, Oakland, CA 94608, USA"
2020-11-06,1900-01-01 20:22:00,asian,False,Equipment Violation,63rd st,17:04:13,17:32:17,1024.0,1052.0,1222.0,-170.0,1,1,Alameda County,United States,"37.847477, -122.2741352","63rd St, California, USA"
2020-12-23,1900-01-01 19:31:00,black/african american,False,Equipment Violation,6500  san pablo ave,16:54:34,17:24:36,1015.0,1045.0,1171.0,-126.0,1,1,San Pablo Avenue,94608,"37.8493817, -122.2855839","6500 San Pablo Ave, Oakland, CA 94608, USA"
2020-11-29,1900-01-01 20:58:00,black/african american,False,Equipment Violation,6500  san pablo ave,16:50:13,17:19:39,1010.0,1040.0,1258.0,-218.0,1,1,San Pablo Avenue,94608,"37.8493817, -122.2855839","6500 San Pablo Ave, Oakland, CA 94608, USA"
2021-03-04,1900-01-01 19:29:00,white,False,Moving Violation,6600  hollis st,18:05:49,18:32:37,1086.0,1113.0,1169.0,-56.0,1,1,Hollis Street,94608,"37.8478329, -122.2918351","6600 Hollis St, Emeryville, CA 94608, USA"
2022-02-19,1900-01-01 17:33:00,black/african american,False,Moving Violation,6600  san pablo ave,17:52:16,18:19:30,1072.0,1100.0,1053.0,47.0,1,0,San Pablo Avenue,1238,"37.8488894, -122.2852755","6600 San Pablo Ave, Oakland, CA 94608, USA"
2021-01-23,1900-01-01 20:44:00,black/african american,False,Moving Violation,700  addison st,17:22:42,17:51:27,1043.0,1071.0,1244.0,-173.0,1,1,Addison Street,94710,"37.8660343, -122.3006128","700 Addison St, Berkeley, CA 94710, USA"
2021-06-12,1900-01-01 19:32:00,black/african american,False,Non-moving violation / including registration,700  addison st,20:31:43,21:03:38,1232.0,1264.0,1172.0,92.0,1,0,Addison Street,94710,"37.8660343, -122.3006128","700 Addison St, Berkeley, CA 94710, USA"
2021-03-20,1900-01-01 17:59:00,white,True,Moving Violation,700  ashby ave,19:21:08,19:47:52,1161.0,1188.0,1079.0,109.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","700 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-14,1900-01-01 18:32:00,white,False,Moving Violation,700  ashby ave,20:31:04,21:02:09,1231.0,1262.0,1112.0,150.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","700 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-14,1900-01-01 18:15:00,black/african american,True,Moving Violation,700  ashby ave,20:31:04,21:02:09,1231.0,1262.0,1095.0,167.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","700 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-28,1900-01-01 18:09:00,asian,True,Moving Violation,700  ashby ave,20:21:16,20:51:14,1221.0,1251.0,1089.0,162.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","700 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-28,1900-01-01 17:34:00,middle eastern/south asian,False,Moving Violation,700  ashby ave,20:21:16,20:51:14,1221.0,1251.0,1054.0,197.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","700 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-15,1900-01-01 18:16:00,asian,True,Moving Violation,700  ashby ave,20:30:33,21:01:34,1231.0,1262.0,1096.0,166.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","700 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-07,1900-01-01 18:59:00,white,True,Moving Violation,700  ashby ave,20:33:49,21:05:21,1234.0,1265.0,1139.0,126.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","700 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-07,1900-01-01 18:29:00,asian,True,Moving Violation,700  ashby ave,20:33:49,21:05:21,1234.0,1265.0,1109.0,156.0,1,0,Ashby Avenue,2804,"37.849599, -122.29449","700 Ashby Ave, Berkeley, CA 94710, USA"
2020-11-06,1900-01-01 18:25:00,black/african american,False,Equipment Violation,700  camelia st,17:04:13,17:32:17,1024.0,1052.0,1105.0,-53.0,1,1,Camelia Street,94710,"37.8769356, -122.3041569","700 Camelia St, Berkeley, CA 94710, USA"
2021-06-20,1900-01-01 18:14:00,hispanic/latino,False,Moving Violation,700  cedar st,20:34:19,21:06:20,1234.0,1266.0,1094.0,172.0,1,0,Cedar Street,1723,"37.8733997, -122.3030524","700 Cedar St, Berkeley, CA 94710, USA"
2022-08-05,1900-01-01 20:57:00,black/african american,False,Moving Violation,700  cedar st,20:13:23,20:42:39,1213.0,1243.0,1257.0,-14.0,1,1,Cedar Street,1723,"37.8733997, -122.3030524","700 Cedar St, Berkeley, CA 94710, USA"
2021-10-16,1900-01-01 19:14:00,black/african american,False,Non-moving violation / including registration,700  folger ave,18:29:21,18:56:21,1109.0,1136.0,1154.0,-18.0,1,1,Folger Avenue,94710,"37.84898829999999, -122.2948239","700 Folger Ave, Berkeley, CA 94710, USA"
2021-05-09,1900-01-01 18:55:00,black/african american,False,Non-moving violation / including registration,700  hearst ave,20:07:10,20:36:47,1207.0,1237.0,1135.0,102.0,1,0,Hearst Avenue,94710,"37.8686458, -122.3014398","700 Hearst Ave, Berkeley, CA 94710, USA"
2020-10-30,1900-01-01 19:18:00,hispanic/latino,False,Non-moving violation / including registration,700  hearst ave,18:11:28,18:39:07,1091.0,1119.0,1158.0,-39.0,1,1,Hearst Avenue,94710,"37.8686458, -122.3014398","700 Hearst Ave, Berkeley, CA 94710, USA"
2021-05-09,1900-01-01 18:55:00,white,False,Non-moving violation / including registration,700  hearst ave,20:07:10,20:36:47,1207.0,1237.0,1135.0,102.0,1,0,Hearst Avenue,94710,"37.8686458, -122.3014398","700 Hearst Ave, Berkeley, CA 94710, USA"
2021-01-17,1900-01-01 19:22:00,white,False,Moving Violation,700  hearst ave,17:16:09,17:45:17,1036.0,1065.0,1162.0,-97.0,1,1,Hearst Avenue,94710,"37.8686458, -122.3014398","700 Hearst Ave, Berkeley, CA 94710, USA"
2021-12-31,1900-01-01 18:46:00,black/african american,False,Moving Violation,700  park way,16:59:51,17:29:45,1020.0,1050.0,1126.0,-76.0,1,1,Park Way,94710,"37.8797586, -122.3042129","700 Park Way, Berkeley, CA 94710, USA"
2021-12-19,1900-01-01 18:35:00,hispanic/latino,False,Moving Violation,700  potter st,16:52:24,17:22:26,1012.0,1042.0,1115.0,-73.0,1,1,Potter Street,2723,"37.8509044, -122.2942621","700 Potter St, Berkeley, CA 94710, USA"
2021-03-20,1900-01-01 17:27:00,asian,False,Moving Violation,700  potter st,19:21:08,19:47:52,1161.0,1188.0,1047.0,141.0,1,0,Potter Street,2723,"37.8509044, -122.2942621","700 Potter St, Berkeley, CA 94710, USA"
2022-07-07,1900-01-01 19:16:00,white,True,Moving Violation,700  potter st,20:33:49,21:05:21,1234.0,1265.0,1156.0,109.0,1,0,Potter Street,2723,"37.8509044, -122.2942621","700 Potter St, Berkeley, CA 94710, USA"
2022-08-25,1900-01-01 17:41:00,middle eastern/south asian,False,Moving Violation,735 ashby ave,19:48:07,20:15:52,1188.0,1216.0,1061.0,155.0,1,0,Ashby Avenue,2803,"37.8503469, -122.2945845","735 Ashby Ave, Berkeley, CA 94710, USA"
2022-08-25,1900-01-01 18:02:00,white,False,Moving Violation,7th street & heinz ave,19:48:07,20:15:52,1188.0,1216.0,1082.0,134.0,1,0,Southwest Berkeley,94710,"37.8534795, -122.2919047","Seventh St & Heinz Ave, Berkeley, CA 94710, USA"
2022-07-28,1900-01-01 18:50:00,white,True,Moving Violation,7th street & potter st,20:21:16,20:51:14,1221.0,1251.0,1130.0,121.0,1,0,Southwest Berkeley,94710,"37.8515138, -122.2912337","Seventh St & Potter St, Berkeley, CA 94710, USA"
2022-06-23,1900-01-01 18:47:00,white,False,Moving Violation,800 block ashby ave,20:34:49,21:06:49,1235.0,1267.0,1127.0,140.0,1,0,Ashby Avenue,2804,"37.8502974, -122.2928054","800 Ashby Ave, Berkeley, CA 94710, USA"
2022-01-30,1900-01-01 18:55:00,asian,False,Moving Violation,800  58th st,17:30:15,17:58:35,1050.0,1079.0,1135.0,-56.0,1,1,58th Street,1404,"37.843417, -122.2706004","800 58th St, Oakland, CA 94608, USA"
2022-03-10,1900-01-01 17:21:00,white,False,Moving Violation,800  addison st,18:11:26,18:38:10,1091.0,1118.0,1041.0,77.0,1,0,Addison Street,2028,"37.8664186, -122.2980617","800 Addison St, Berkeley, CA 94710, USA"
2022-09-15,1900-01-01 19:04:00,middle eastern/south asian,True,Moving Violation,800  ashby ave,19:16:30,19:43:19,1156.0,1183.0,1144.0,39.0,1,0,Ashby Avenue,2804,"37.8502974, -122.2928054","800 Ashby Ave, Berkeley, CA 94710, USA"
2021-12-04,1900-01-01 21:00:00,white,False,Moving Violation,800  ashby ave,16:49:29,17:19:10,1009.0,1039.0,1260.0,-221.0,1,1,Ashby Avenue,2804,"37.8502974, -122.2928054","800 Ashby Ave, Berkeley, CA 94710, USA"
2021-11-06,1900-01-01 20:45:00,black/african american,False,Equipment Violation,800  ashby ave,18:04:26,18:32:29,1084.0,1112.0,1245.0,-133.0,1,1,Ashby Avenue,2804,"37.8502974, -122.2928054","800 Ashby Ave, Berkeley, CA 94710, USA"
2020-11-29,1900-01-01 21:03:00,black/african american,False,Equipment Violation,800  ashby ave,16:50:13,17:19:39,1010.0,1040.0,1263.0,-223.0,1,1,Ashby Avenue,2804,"37.8502974, -122.2928054","800 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-07,1900-01-01 17:51:00,hispanic/latino,False,Moving Violation,800  ashby ave,20:33:49,21:05:21,1234.0,1265.0,1071.0,194.0,1,0,Ashby Avenue,2804,"37.8502974, -122.2928054","800 Ashby Ave, Berkeley, CA 94710, USA"
2022-07-07,1900-01-01 18:08:00,asian,True,Moving Violation,800  ashby ave,20:33:49,21:05:21,1234.0,1265.0,1088.0,177.0,1,0,Ashby Avenue,2804,"37.8502974, -122.2928054","800 Ashby Ave, Berkeley, CA 94710, USA"
2021-08-28,1900-01-01 20:05:00,black/african american,False,Equipment Violation,800  camelia st,19:43:28,20:11:01,1183.0,1211.0,1205.0,6.0,1,0,Camelia Street,1418,"37.8773971, -122.3019046","800 Camelia St, Berkeley, CA 94710, USA"
2021-09-19,1900-01-01 17:24:00,black/african american,False,Moving Violation,800  cedar st,19:09:53,19:36:36,1150.0,1177.0,1044.0,133.0,1,0,Cedar Street,94710,"37.8741217, -122.3003651","800 Cedar St, Berkeley, CA 94710, USA"
2021-01-12,1900-01-01 18:38:00,middle eastern/south asian,False,Moving Violation,800  cedar st,17:10:57,17:40:22,1031.0,1060.0,1118.0,-58.0,1,1,Cedar Street,94710,"37.8741217, -122.3003651","800 Cedar St, Berkeley, CA 94710, USA"
2020-11-20,1900-01-01 21:02:00,white,False,Moving Violation,800  channing way,16:53:42,17:22:38,1014.0,1043.0,1262.0,-219.0,1,1,Channing Way,2420,"37.8613593, -122.2966","800 Channing Way, Berkeley, CA 94710, USA"
2022-09-15,1900-01-01 18:43:00,white,True,Moving Violation,800  folger ave,19:16:30,19:43:19,1156.0,1183.0,1123.0,60.0,1,0,Folger Avenue,2817,"37.8497233, -122.2924884","800 Folger Ave, Berkeley, CA 94710, USA"
2020-12-04,1900-01-01 19:48:00,hispanic/latino,False,Moving Violation,800  folger ave,16:49:29,17:19:10,1009.0,1039.0,1188.0,-149.0,1,1,Folger Avenue,2817,"37.8497233, -122.2924884","800 Folger Ave, Berkeley, CA 94710, USA"
2021-09-16,1900-01-01 18:31:00,black/african american,False,Moving Violation,800  gilman st,19:14:34,19:41:21,1155.0,1181.0,1111.0,70.0,1,0,Berkeley,United States,"37.8798685, -122.298844","Gilman St, Berkeley, CA, USA"
2021-09-08,1900-01-01 18:00:00,white,False,Moving Violation,800  hearst ave,19:26:59,19:54:00,1167.0,1194.0,1080.0,114.0,1,0,Hearst Avenue,2018,"37.8687671, -122.2988369","800 Hearst Ave, Berkeley, CA 94710, USA"
2021-07-31,1900-01-01 20:46:00,white,False,Moving Violation,800  page st,20:18:15,20:47:56,1218.0,1248.0,1246.0,2.0,1,0,Page Street,1326,"37.875992, -122.3016699","800 Page St, Berkeley, CA 94710, USA"
2021-07-31,1900-01-01 21:05:00,black/african american,False,Equipment Violation,800  page st,20:18:15,20:47:56,1218.0,1248.0,1265.0,-17.0,1,1,Page Street,1326,"37.875992, -122.3016699","800 Page St, Berkeley, CA 94710, USA"
2021-12-21,1900-01-01 17:30:00,asian,False,Moving Violation,800  page st,16:53:21,17:23:24,1013.0,1043.0,1050.0,-7.0,1,1,Page Street,1326,"37.875992, -122.3016699","800 Page St, Berkeley, CA 94710, USA"
2020-11-20,1900-01-01 20:35:00,black/african american,False,Equipment Violation,800  potter st,16:53:42,17:22:38,1014.0,1043.0,1235.0,-192.0,1,1,Potter Street,2741,"37.8508491, -122.2924582","800 Potter St, Berkeley, CA 94710, USA"
2022-09-15,1900-01-01 18:03:00,white,True,Moving Violation,800  potter st,19:16:30,19:43:19,1156.0,1183.0,1083.0,100.0,1,0,Potter Street,2741,"37.8508491, -122.2924582","800 Potter St, Berkeley, CA 94710, USA"
2021-06-13,1900-01-01 20:45:00,black/african american,False,Moving Violation,800  university ave,20:32:08,21:04:04,1232.0,1264.0,1245.0,19.0,1,0,University Avenue,2021,"37.8675362, -122.2984825","800 University Ave, Berkeley, CA 94710, USA"
2022-08-31,1900-01-01 18:08:00,hispanic/latino,False,Moving Violation,800  university ave,19:39:26,20:06:49,1179.0,1207.0,1088.0,119.0,1,0,University Avenue,2021,"37.8675362, -122.2984825","800 University Ave, Berkeley, CA 94710, USA"
2020-10-22,1900-01-01 19:41:00,hispanic/latino,False,Equipment Violation,800  university ave,18:21:04,18:48:19,1101.0,1128.0,1181.0,-53.0,1,1,University Avenue,2021,"37.8675362, -122.2984825","800 University Ave, Berkeley, CA 94710, USA"
2020-10-14,1900-01-01 18:01:00,hispanic/latino,False,Moving Violation,800  university ave,18:31:48,18:58:44,1112.0,1139.0,1081.0,58.0,1,0,University Avenue,2021,"37.8675362, -122.2984825","800 University Ave, Berkeley, CA 94710, USA"
